x,y,z,class
-0.12,-0.996,0.288,Standing
-0.1,-1.012,0.292,Standing
-0.136,-0.992,0.276,Standing
-0.128,-0.992,0.296,Standing
-0.124,-0.984,0.284,Standing
-0.12,-1,0.28,Standing
-0.128,-0.984,0.288,Standing
-0.112,-0.988,0.28,Standing
-0.168,-0.98,0.3,Standing
-0.096,-0.984,0.288,Standing
-0.088,-0.992,0.292,Standing
-0.096,-1,0.292,Standing
-0.088,-0.992,0.284,Standing
-0.092,-0.992,0.284,Standing
-0.1,-1,0.276,Standing
-0.048,-1.004,0.28,Standing
-0.1,-1.004,0.288,Standing
-0.088,-1.004,0.284,Standing
-0.088,-0.996,0.276,Standing
-0.084,-0.992,0.292,Standing
-0.096,-0.992,0.28,Standing
-0.112,-0.996,0.288,Standing
-0.124,-0.996,0.288,Standing
-0.088,-0.996,0.292,Standing
-0.104,-0.984,0.28,Standing
-0.096,-0.992,0.292,Standing
-0.096,-1.004,0.28,Standing
-0.1,-0.988,0.292,Standing
-0.1,-0.996,0.284,Standing
-0.1,-0.992,0.284,Standing
-0.108,-1,0.288,Standing
-0.096,-0.996,0.284,Standing
-0.108,-0.996,0.276,Standing
-0.108,-0.996,0.292,Standing
-0.092,-0.98,0.288,Standing
-0.1,-0.968,0.276,Standing
-0.12,-0.984,0.28,Standing
-0.028,-1.012,0.288,Standing
-0.08,-0.996,0.308,Standing
-0.112,-1,0.28,Standing
-0.092,-1,0.304,Standing
-0.14,-0.988,0.284,Standing
-0.076,-1.004,0.296,Standing
-0.088,-1.008,0.296,Standing
-0.096,-1.004,0.292,Standing
-0.1,-1,0.3,Standing
-0.092,-0.984,0.3,Standing
-0.1,-0.988,0.292,Standing
-0.112,-0.988,0.292,Standing
-0.068,-0.992,0.308,Standing
-0.06,-1.004,0.308,Standing
-0.08,-0.996,0.304,Standing
-0.084,-0.996,0.296,Standing
-0.088,-0.992,0.288,Standing
-0.084,-0.992,0.284,Standing
-0.068,-1.004,0.288,Standing
-0.024,-1.012,0.284,Standing
-0.1,-0.992,0.3,Standing
-0.092,-0.988,0.284,Standing
-0.088,-0.992,0.272,Standing
-0.132,-0.98,0.284,Standing
-0.1,-0.988,0.304,Standing
-0.096,-0.992,0.284,Standing
-0.072,-1,0.272,Standing
-0.052,-1.06,-0.164,Standing
-0.052,-1.048,-0.156,Standing
-0.052,-1.056,-0.172,Standing
-0.048,-1.06,-0.168,Standing
-0.044,-1.056,-0.176,Standing
-0.068,-1.064,-0.148,Standing
-0.088,-1.048,-0.18,Standing
-0.036,-1.052,-0.176,Standing
0.204,-1.092,-0.092,Standing
-0.156,-1.02,-0.364,Standing
0.288,-1.176,-0.368,Standing
0.476,-0.968,-0.316,Standing
0.192,-1.048,-0.224,Standing
0.244,-1.052,-0.204,Standing
0.064,-0.972,-0.288,Standing
0.42,-1.064,-0.24,Standing
-0.088,-1.316,-0.116,Standing
-0.376,-1.028,0.156,Standing
0.552,-1.284,-0.252,Standing
0.084,-0.992,0.104,Standing
-0.064,-0.84,-0.252,Standing
-0.028,-1.052,0.016,Standing
-0.072,-1.08,0.008,Standing
-0.112,-1.052,0.012,Standing
-0.1,-1.056,0.02,Standing
-0.148,-1.052,0.008,Standing
-0.096,-1.04,-0.012,Standing
-0.152,-1.056,-0.004,Standing
-0.132,-1.032,-0.14,Standing
-0.18,-1.028,0.056,Standing
-0.16,-1.056,0.104,Standing
-0.172,-1.04,-0.004,Standing
-0.164,-1.04,-0.008,Standing
-0.152,-1.048,-0.008,Standing
-0.144,-1.052,-0.008,Standing
-0.156,-1.048,0,Standing
-0.172,-1.032,0,Standing
-0.148,-1.044,0.012,Standing
-0.128,-1.048,-0.004,Standing
-0.112,-1.048,-0.004,Standing
-0.112,-1.056,-0.004,Standing
-0.112,-1.056,-0.016,Standing
-0.096,-1.044,-0.008,Standing
-0.124,-1.052,0.012,Standing
-0.084,-1.052,0,Standing
-0.036,-1.06,-0.032,Standing
-0.032,-1.048,-0.024,Standing
-0.032,-1.04,-0.032,Standing
-0.032,-1.064,-0.028,Standing
-0.048,-1.06,-0.024,Standing
-0.032,-1.064,-0.04,Standing
-0.032,-1.056,-0.044,Standing
-0.04,-1.064,-0.04,Standing
-0.04,-1.06,-0.036,Standing
-0.04,-1.06,-0.032,Standing
-0.052,-1.064,-0.02,Standing
-0.04,-1.056,-0.032,Standing
-0.052,-1.056,-0.024,Standing
-0.052,-1.052,-0.024,Standing
-0.036,-1.064,-0.024,Standing
-0.044,-1.068,-0.024,Standing
-0.036,-1.06,-0.012,Standing
-0.036,-1.064,-0.024,Standing
-0.052,-1.052,-0.016,Standing
-0.084,-1.052,-0.02,Standing
-0.072,-1.052,-0.024,Standing
-0.052,-1.072,-0.02,Standing
-0.076,-1.052,-0.008,Standing
-0.052,-1.06,-0.016,Standing
-0.056,-1.056,-0.008,Standing
-0.056,-1.068,-0.02,Standing
-0.096,-1.044,-0.032,Standing
-0.052,-1.056,-0.008,Standing
-0.052,-1.06,-0.02,Standing
-0.052,-1.072,-0.024,Standing
-0.068,-1.052,-0.024,Standing
-0.048,-1.06,-0.02,Standing
-0.052,-1.06,-0.028,Standing
-0.06,-1.06,-0.024,Standing
-0.068,-1.064,-0.004,Standing
-0.06,-1.064,-0.016,Standing
-0.088,-1.064,-0.016,Standing
-0.076,-1.056,-0.024,Standing
-0.108,-1.052,-0.032,Standing
-0.12,-1.04,-0.008,Standing
-0.104,-1.06,0.004,Standing
-0.108,-1.04,-0.04,Standing
-0.108,-1.04,-0.032,Standing
-0.08,-1.064,0,Standing
-0.092,-1.04,-0.008,Standing
-0.112,-1.044,-0.028,Standing
-0.096,-1.06,-0.016,Standing
-0.068,-1.08,-0.02,Standing
-0.092,-1.068,-0.008,Standing
-0.092,-1.056,-0.016,Standing
-0.092,-1.056,-0.012,Standing
-0.104,-1.056,-0.012,Standing
-0.108,-1.06,0.004,Standing
-0.088,-1.064,-0.008,Standing
-0.08,-1.056,-0.02,Standing
-0.096,-1.06,0,Standing
-0.092,-1.052,-0.008,Standing
-0.112,-1.036,0,Standing
-0.1,-1.056,0.008,Standing
-0.096,-1.052,-0.004,Standing
-0.104,-1.052,0,Standing
-0.1,-1.052,-0.008,Standing
-0.092,-1.052,-0.008,Standing
-0.108,-1.056,0,Standing
-0.104,-1.052,-0.008,Standing
-0.096,-1.048,-0.012,Standing
-0.092,-1.056,0,Standing
-0.088,-1.052,-0.008,Standing
-0.072,-1.068,-0.004,Standing
-0.084,-1.056,-0.028,Standing
-0.076,-1.06,-0.024,Standing
-0.076,-1.056,-0.024,Standing
-0.084,-1.068,-0.016,Standing
-0.084,-1.056,-0.004,Standing
-0.088,-1.06,-0.012,Standing
-0.092,-1.056,-0.008,Standing
-0.08,-1.056,0,Standing
-0.08,-1.052,-0.016,Standing
-0.076,-1.056,-0.016,Standing
-0.072,-1.052,-0.012,Standing
-0.084,-1.044,-0.012,Standing
-0.084,-1.048,-0.004,Standing
-0.084,-1.056,-0.012,Standing
-0.088,-1.056,-0.004,Standing
-0.088,-1.048,-0.012,Standing
-0.088,-1.056,-0.02,Standing
-0.08,-1.06,-0.02,Standing
-0.072,-1.048,-0.024,Standing
-0.072,-1.064,-0.004,Standing
-0.08,-1.056,-0.02,Standing
-0.084,-1.064,-0.012,Standing
-0.064,-1.048,-0.016,Standing
-0.108,-1.044,0.008,Standing
-0.088,-1.052,-0.008,Standing
-0.096,-1.056,-0.008,Standing
-0.08,-1.052,0,Standing
-0.064,-1.056,-0.008,Standing
-0.064,-1.064,-0.012,Standing
-0.088,-1.052,-0.02,Standing
-0.088,-1.056,-0.016,Standing
-0.092,-1.056,-0.008,Standing
-0.096,-1.048,-0.008,Standing
-0.092,-1.052,-0.008,Standing
-0.076,-1.064,-0.016,Standing
-0.092,-1.052,0.004,Standing
-0.084,-1.06,-0.016,Standing
-0.084,-1.056,-0.012,Standing
-0.076,-1.056,-0.012,Standing
-0.068,-1.056,-0.012,Standing
-0.072,-1.056,-0.016,Standing
-0.088,-1.052,-0.012,Standing
-0.072,-1.068,-0.004,Standing
-0.08,-1.048,-0.008,Standing
-0.076,-1.056,-0.012,Standing
-0.084,-1.06,-0.012,Standing
-0.076,-1.052,-0.016,Standing
-0.08,-1.048,-0.012,Standing
-0.096,-1.048,-0.02,Standing
-0.08,-1.06,-0.02,Standing
-0.088,-1.06,-0.012,Standing
-0.072,-1.06,-0.016,Standing
-0.076,-1.068,-0.02,Standing
-0.076,-1.064,-0.02,Standing
-0.08,-1.052,-0.008,Standing
-0.076,-1.052,-0.02,Standing
-0.08,-1.056,-0.024,Standing
-0.076,-1.056,-0.012,Standing
-0.08,-1.052,-0.02,Standing
-0.088,-1.076,-0.012,Standing
-0.088,-1.04,-0.02,Standing
-0.084,-1.064,-0.012,Standing
-0.088,-1.056,-0.02,Standing
-0.072,-1.064,-0.02,Standing
-0.076,-1.06,-0.02,Standing
-0.076,-1.052,-0.016,Standing
-0.08,-1.056,-0.008,Standing
-0.076,-1.06,-0.008,Standing
-0.08,-1.056,-0.008,Standing
-0.072,-1.056,-0.004,Standing
-0.076,-1.06,-0.012,Standing
-0.072,-1.06,-0.016,Standing
-0.076,-1.06,-0.02,Standing
-0.072,-1.052,-0.012,Standing
-0.068,-1.064,-0.02,Standing
-0.072,-1.056,-0.028,Standing
-0.068,-1.056,-0.04,Standing
-0.004,-1.052,0.1,Standing
-0.008,-1.06,-0.104,Standing
-0.116,-1.056,-0.028,Standing
-0.076,-1.064,-0.064,Standing
-0.04,-1.048,0.032,Standing
-0.048,-1.052,0.08,Standing
-0.064,-1.052,0,Standing
-0.06,-1.06,-0.04,Standing
-0.052,-1.06,-0.044,Standing
-0.064,-1.056,-0.016,Standing
-0.052,-1.06,-0.028,Standing
-0.048,-1.056,-0.028,Standing
-0.036,-1.06,-0.048,Standing
-0.028,-1.06,-0.032,Standing
-0.068,-1.052,-0.06,Standing
0.008,-1.052,0.068,Standing
-0.036,-1.048,0.016,Standing
-0.08,-1.06,0,Standing
-0.06,-1.06,0.004,Standing
-0.076,-1.056,0.012,Standing
-0.048,-1.052,0.02,Standing
-0.068,-1.052,0.024,Standing
-0.012,-1.04,-0.032,Standing
-0.024,-1.068,0.008,Standing
-0.016,-1.052,0.008,Standing
-0.048,-1.064,0.012,Standing
-0.08,-1.052,0.02,Standing
-0.064,-1.056,0.008,Standing
-0.068,-1.056,0.012,Standing
-0.068,-1.06,0.004,Standing
-0.072,-1.052,0.016,Standing
-0.076,-1.056,0.016,Standing
-0.06,-1.052,0.012,Standing
-0.06,-1.06,0.004,Standing
-0.052,-1.056,0.004,Standing
-0.076,-1.056,0.016,Standing
-0.06,-1.064,0.008,Standing
-0.056,-1.06,0.004,Standing
-0.064,-1.052,0,Standing
-0.072,-1.056,0.012,Standing
-0.056,-1.06,0.004,Standing
-0.068,-1.06,0.004,Standing
-0.064,-1.06,0.004,Standing
-0.06,-1.052,0,Standing
-0.064,-1.056,0.008,Standing
-0.052,-1.056,0.004,Standing
-0.06,-1.06,0.004,Standing
-0.06,-1.06,0.008,Standing
-0.052,-1.056,-0.004,Standing
-0.044,-1.06,0,Standing
-0.052,-1.056,0.004,Standing
-0.064,-1.064,0.004,Standing
-0.04,-1.06,0.004,Standing
-0.056,-1.056,0.008,Standing
-0.052,-1.06,0.004,Standing
-0.04,-1.06,0.008,Standing
-0.048,-1.048,0.008,Standing
-0.036,-1.064,0.004,Standing
-0.064,-1.052,-0.004,Standing
-0.06,-1.052,0.012,Standing
-0.064,-1.048,-0.004,Standing
-0.048,-1.06,0.004,Standing
-0.048,-1.056,0,Standing
-0.044,-1.06,0.012,Standing
-0.052,-1.056,0.008,Standing
-0.064,-1.052,0.004,Standing
-0.052,-1.06,0.004,Standing
-0.06,-1.056,0.008,Standing
-0.06,-1.06,0,Standing
-0.056,-1.056,0.004,Standing
-0.048,-1.056,0.016,Standing
-0.06,-1.052,0.008,Standing
-0.06,-1.052,-0.004,Standing
-0.048,-1.06,0.008,Standing
-0.064,-1.056,0.012,Standing
-0.052,-1.072,0.012,Standing
-0.056,-1.068,0.012,Standing
-0.06,-1.056,0.008,Standing
-0.06,-1.052,0.008,Standing
-0.056,-1.052,0,Standing
-0.056,-1.056,0.004,Standing
-0.052,-1.056,0.004,Standing
-0.052,-1.056,0,Standing
-0.056,-1.076,0.012,Standing
-0.056,-1.064,0,Standing
-0.056,-1.052,0.004,Standing
-0.056,-1.06,0.008,Standing
-0.056,-1.064,0,Standing
-0.052,-1.06,0.004,Standing
-0.048,-1.052,0,Standing
-0.052,-1.06,0.004,Standing
-0.048,-1.052,0,Standing
-0.044,-1.052,0.008,Standing
-0.068,-1.056,0.008,Standing
-0.068,-1.06,0,Standing
-0.072,-1.048,0,Standing
-0.072,-1.056,0.008,Standing
-0.072,-1.052,0.012,Standing
-0.072,-1.048,0.016,Standing
-0.076,-1.056,0.008,Standing
-0.1,-1.068,-0.004,Standing
-0.064,-1.044,0.016,Standing
-0.06,-1.068,0,Standing
-0.104,-1.052,0,Standing
-0.024,-1.072,0.008,Standing
-0.088,-1.056,0.008,Standing
-0.092,-1.052,-0.004,Standing
-0.068,-1.068,-0.012,Standing
-0.036,-0.972,-0.028,Standing
